@RELATION skeleton

@ATTRIBUTE x0 REAL
@ATTRIBUTE y0 REAL
@ATTRIBUTE z0 REAL
@ATTRIBUTE x1 REAL
@ATTRIBUTE y1 REAL
@ATTRIBUTE z1 REAL
@ATTRIBUTE x2 REAL
@ATTRIBUTE y2 REAL
@ATTRIBUTE z2 REAL
@ATTRIBUTE x5 REAL
@ATTRIBUTE y5 REAL
@ATTRIBUTE z5 REAL
@ATTRIBUTE x6 REAL
@ATTRIBUTE y6 REAL
@ATTRIBUTE z6 REAL
@ATTRIBUTE x8 REAL
@ATTRIBUTE y8 REAL
@ATTRIBUTE z8 REAL
@ATTRIBUTE x11 REAL
@ATTRIBUTE y11 REAL
@ATTRIBUTE z11 REAL
@ATTRIBUTE x12 REAL
@ATTRIBUTE y12 REAL
@ATTRIBUTE z12 REAL
@ATTRIBUTE x14 REAL
@ATTRIBUTE y14 REAL
@ATTRIBUTE z14 REAL
@ATTRIBUTE x16 REAL
@ATTRIBUTE y16 REAL
@ATTRIBUTE z16 REAL
@ATTRIBUTE x17 REAL
@ATTRIBUTE y17 REAL
@ATTRIBUTE z17 REAL
@ATTRIBUTE x19 REAL
@ATTRIBUTE y19 REAL
@ATTRIBUTE z19 REAL
@ATTRIBUTE x20 REAL
@ATTRIBUTE y20 REAL
@ATTRIBUTE z20 REAL
@ATTRIBUTE x21 REAL
@ATTRIBUTE y21 REAL
@ATTRIBUTE z21 REAL
@ATTRIBUTE x23 REAL
@ATTRIBUTE y23 REAL
@ATTRIBUTE z23 REAL
@ATTRIBUTE class {sitting, standing}

@DATA
297.2499,90.01096,2460.8071,280.6509,145.7695,2492339,281.4268,192.47578,2487.6904,246.74672,146.05138,2484703,235.28973,201.94553,2538.8018,234.19858,269.59827,2344299,314.34796,145.48932,2499.9753,328.3378,197.64511,2569673,337.7877,263.62283,2446.9143,261.40918,239.70634,2478.3691,254.98604,328.17664,2451.2942,264.7328,379.87213,2574.7292,302.92392,239.0089,2487.7146,310.35995,321.05453,2475.4429,306.1122,382.03152,2545.15,standing
306.8021,94.146965,2463724,288.46725,145.80792,2494.1077,288.54367,192.92668,2488.9465,255.17719,145.86263,2493075,245.96547,201.22925,2537.0483,239.21826,267.91238,2341.4338,321.72977,145.75327,2495.1404,332.6298,200.42279,2577959,338.6079,250.59982,2436.3696,268.7573,240.29723,2483.1716,260164,328.65686,2412.8853,266.30963,380.61124,2584.2732,308.4737,240.18529,2484.3992,316.90915,322.23074,2463.8025,307.3922,380.69348,2560.0242,standing
314.8018,92.10693,2468.6606,295.7202,144.6748,2506.1997,295.4361,191.9446,2500.6553,262.37585,144.14798,2497.96,249.55829,199.84839,2533693,235.14388,262.87408,2329.3958,328.84604,145.19817,2514.4392,340.2942,199.59172,2584.4756,339.63672,251.48071,2442.8894,273.5292,239.28554,2489786,261.96246,328.76965,2400.0898,264.61844,384.51877,2571.0605,316.6802,239.56282,2500436,318.43747,324.76068,2460.4949,308.5807,382.36896,2546456,standing
318.23618,92.71036,2470.9094,301.2567,145.73996,2514.4004,299.71304,192.00381,2504.8909,268.4332,144.5701,2511.6287,254.58702,198.97108,2557.5618,235.68846,265.29355,2354.7383,334.00793,146.90723,2517.1719,345.25482,201.76573,2584.0051,347.55734,265.56702,2446521,276.68048,237.92198,2493581,258.32776,323.84775,2360.6807,263.51785,382.4424,2540.4126,319.60382,239.31761,2497.1816,319.6104,325.06738,2459.6458,312.28995,379.69797,2560.5234,standing
322.46402,93.89761,2472701,305.3955,146.14037,2518.5435,303.03937,191.02042,2507675,272.22906,144.76436,2524.6746,258.54468,198.47946,2589.6375,234.17947,259.75787,2403945,338.72385,147.52307,2512.4126,352.46777,200.64095,2575.4338,351.39194,266.46948,2453.3772,279.66702,235.28117,2500652,250.85942,301.4899,2287.8582,262.93225,379502,2379989,321.7232,237.30429,2492961,318.7777,319.95663,2455.1914,312.27484,379.8799,2557.7485,standing
324.94153,95.498344,2480.7705,306.7518,146.38821,2518.7554,303.93222,190.64417,2510.3242,273.78326,144.82884,2529.3506,259.73172,197258,2599829,241.00728,247.42192,2481.2595,339.99887,147.96077,2508.1602,355.17834,200.76147,2573.5078,352.8171,265.24228,2436.18,280.59164,233.99648,2508.4321,241.8136,283.30112,2231.58,266.30988,362.5246,2307.0742,321.70312,236.40663,2495354,318.8409,318.48917,2454.7922,311.9617,379.4545,2556.7546,standing
326.67044,97.321655,2485.8718,307.48956,146.36993,2519.6943,304.66907,190.05339,2517.5144,274.95868,145.00858,2538264,261.06244,196.54771,2617.1553,247.89078,242.82834,2464.82,340.5035,147.75153,2501.1248,356.17108,199.92207,2565.8806,352.36206,268.0988,2425.7795,281.32794,232.54895,2527.0083,241.63951,271.56824,2195.7507,265.43,356.08524,2280.4497,322.55075,235.08792,2503.6606,319.42636,317.31744,2466.9307,313.39618,369.38556,2541.6643,standing
327.45343,97.23011,2484.1084,311.98117,146.42993,2526.9312,307.64484,188.95079,2524.8208,281.75494,144.18283,2548109,262.66135,194.20766,2623.2998,247.08182,239.6956,2467.7463,342.7183,148.71501,2505.7534,356.67508,199.19853,2566339,353.31174,262.5637,2431386,282.94324,229.54813,2536.9456,242.85396,255.42604,2175.0557,269.7565,343.0243,2247.8638,323.8904,233.5601,2508475,317.19153,311.6411,2469.8008,313.45993,374.6158,2542.8354,standing
328.56302,96.53498,2485319,312.40375,146.26776,2524821,308.35452,188.90381,2526.7212,281.1991,144.12894,2549.2114,263.93237,194.88704,2625.7622,247.0307,238.64253,2470813,344.21716,148.4483,2500.4307,358.26596,198.91711,2569.1865,355.8752,258.6418,2443.9934,284.32217,229.57874,2544.2537,241.34714,248.93127,2169.1213,268.18304,327.2275,2231.9565,324.54922,233.39641,2512.9888,318.0158,308028,2470.4995,314.99716,372.88135,2546.2703,standing
331.02652,95.084145,2493.45,314.69186,146.19756,2528545,310.40616,189.0537,2525629,283.40527,143.81491,2546.8323,265.8214,193.50928,2622.7036,247.54485,237.67288,2463.3623,346.43427,148.6149,2510.2576,360.44806,199.54935,2589.3281,356.32977,265.1909,2437.1985,286.55923,230.13124,2534.1062,242.03503,244.49728,2181135,261.9773,336.44626,2254.6826,325.83932,233.90364,2511.3196,317.09067,303.88144,2451.8442,315.04016,373.79926,2540.9055,standing
330.3692,95.4236,2492507,314.23657,146309,2529421,310.22522,189.53377,2528.5105,282.3296,144.0715,2548544,266.13693,194.04317,2628.3435,247.94484,238.3196,2474.7783,346.6297,148.58058,2510.2979,361.04065,200.79784,2585.3962,354.91373,269.63556,2435.5042,285.71555,230.93208,2539.8652,244.88588,248.57092,2179.4817,261.28564,335.92996,2261.8188,326.90628,234.66536,2515335,316.7421,304.42484,2454709,315.56305,373.77896,2544302,standing
330.4021,95.49152,2493.0444,314.22794,146.33333,2531.8945,309.94397,189.59746,2529.6895,281.94022,143.90727,2551363,266127,195.97108,2628.5657,248.80313,238.72247,2484.8477,347.01605,148.79698,2512426,360.62076,201.48677,2575.4177,353.2327,268.93192,2427.5718,284.91037,230.94998,2539.9607,245.88705,253.61923,2181696,261.26346,343.39282,2274.3064,326.6005,234.9439,2515008,316.91873,306.50967,2463.0452,315.8794,374.5127,2546052,standing
330.33484,95.53263,2492.5037,314.33087,146.42279,2532.2458,310008,190.14037,2530.3638,281.87152,144.03206,2553.2278,265.88278,195.77635,2629.3547,249.54639,238.65894,2488.6943,347.33264,148.85345,2511.2637,360.83005,201.79716,2575337,356.11392,263.6007,2440.9585,284.64,231.90298,2542.0515,253.0501,261.41937,2189.3445,271.31686,348.26147,2289.5083,326.94434,235.96489,2514912,319.1876,313.30936,2479.2622,315.92087,374.99268,2544.4429,standing
329.97897,95.41449,2492.0579,313.4137,147.4393,2521.9397,309.7812,190.91342,2526.6685,281.42252,145.58925,2549.6038,266.00708,197.60323,2627.9749,250.82443,237.43533,2489.5554,346.11453,149.33038,2494276,361.2474,201.28569,2576.3909,355.1632,266.6665,2429.6716,285.30154,232.40025,2549.4797,250.0941,259.66388,2186.1753,274.74994,346.44604,2279839,327.3231,236.07628,2513.3145,319.17798,314.81738,2480.9426,315.16953,371.47366,2539.7717,standing
329.5653,95.55221,2491404,313.59753,147.10892,2528923,309.70233,190.84882,2530.3506,281.49338,145.09274,2553.5454,266.43835,197.1944,2636.1094,250.33904,237.16747,2495806,346333,149.16473,2504.3008,360.3496,200.00775,2582.8706,354.53033,261.40945,2439.1921,284.92856,232.6752,2547.7957,249.4539,259.0562,2182.6897,274.40683,345.72125,2265.8655,326.96042,236.42734,2515.7605,320.15625,317.16687,2484604,316.22278,372533,2567.9363,standing
329.31393,95.43056,2490.1333,313.6781,146.8843,2529.3047,309.6951,190.62941,2530.5728,281.66684,144.80609,2553.5303,266.63037,196.69861,2637.8982,250.22154,237.22575,2498.0498,346.30847,149.00269,2505.0793,360348,200.62209,2578743,353853,264.7695,2425.8184,284.93744,232.43877,2547566,254.84256,267.78494,2195.5608,281.4721,356.2455,2257.1826,326.75446,236.24629,2516.1155,319.24445,315.63947,2481.0972,315.8094,372.86108,2558055,standing
328.23343,95.09392,2485.5996,312.91092,146.70491,2530.6052,309.04214,190.25952,2529911,280.62,144.71317,2554.1477,265.78165,196.7597,2642211,250.2506,235.41408,2551.0208,345.80826,148.73409,2507.0627,360.30203,201.03386,2573.5,351.96448,262.64044,2439.1328,284.7678,232.06815,2544.0664,254.26076,272.36234,2211612,276.66406,357.79214,2294368,325.8157,235.62885,2514367,316.77304,314.71866,2468.7268,315.14365,377.07135,2565.9546,standing
327.22083,95.115746,2482.6787,311.88953,146.65372,2528.3945,308.25208,190.24652,2527756,279.79733,144.87883,2552.6821,265.4484,197.09557,2641745,248688,239.53044,2524377,344.60428,148.46303,2504.1067,360.01306,201.24,2573235,350.46402,262.57455,2433.7244,284.49887,232.22534,2542311,253.25743,277.4472,2219.1292,276.0025,359.46994,2316.1482,324.97,235.51712,2511.9243,317.42908,315.5493,2472.3992,314.38605,377.93155,2573.0723,standing
324.8916,95.44338,2475.2644,307.71304,146.10683,2525.5022,304.92737,190.20822,2524.1958,275.17484,144.9636,2549.2874,262.38736,197.34662,2643.4316,240.44736,249.97794,2507.4353,340.86993,147.2718,2501717,357.13843,200.26375,2572.6887,347.27603,265.11078,2429836,281335,233.09589,2538.0542,256217,292.2613,2304.2861,269.80527,368.99374,2406.4119,323.19427,235.62991,2507.7246,318.08908,316.92892,2475.1106,312.3675,380494,2590298,standing
320.24774,94.80429,2463.5457,303.88913,145.19301,2517925,301.77182,190.26381,2517969,269.59827,144.21342,2534972,254.87393,197.29018,2615.1753,234.90967,246.13687,2500046,338.64746,146.18593,2500.8782,352.70227,200.88766,2568.8367,345.52835,265.66086,2438.4897,277.67593,234.31583,2528922,252.99736,302.81262,2318.4626,262.89166,374.7422,2433.0535,321.8245,236.35912,2507.1038,317.07263,318.6552,2478.6,311.47302,383.25995,2586.3499,standing
316.99292,93.40544,2461.6277,301.8848,144.39355,2516479,300.00928,190.1933,2514.4563,267.35022,143.46378,2528.3083,254.06973,196.37848,2610.9517,232.41373,264.1594,2439.6155,336.7456,145.33214,2504.65,346.83878,197.61475,2572.1824,343.70886,264.21268,2439.6797,275.6985,235.18379,2520.0962,259.35156,323.04016,2388351,258.90155,390.7205,2528.1274,320.70026,236.9552,2504.7708,316.49884,320.7472,2477.1868,311.71558,380.25357,2550.5447,standing
306.51892,92.724464,2462.7422,291.94992,146.18253,2508269,291.08737,191.89807,2499927,258.8553,145.68918,2509.5415,246.54134,199.33788,2574.8264,226.11774,273.47113,2406.4856,325.07812,146.67639,2506.9968,337.89883,197.3999,2566506,338.17722,262.77094,2434.8223,267.88733,237.55542,2492.4377,259.42825,329.90332,2439.6248,254.33492,396.0469,2552693,312.56604,238.28427,2490.7322,314.80664,324.03876,2469892,309774,376.44977,2604.7214,standing
301.96802,93.77399,2463.3303,287.4971,148.43193,2507.2283,287.01532,193.81407,2494.5686,254.37276,148.13278,2505.8538,243.12404,202.54582,2567.0642,223.86754,275427,2392.7805,320.58514,148.73076,2508603,334.15973,198.61517,2573.8835,335.4078,262.6684,2443.0361,264.51578,239.49362,2481.0044,257.82178,330.15436,2452.3713,254.70808,397.25598,2551.7798,308.52542,239.82458,2482.8132,308.0554,321.0613,2457.9966,305.56522,376.9806,2554.3599,standing
292.90875,95.08358,2461.2466,281.4239,149.00996,2500.3083,280.23895,194.81656,2486.3003,248.70265,148.23042,2498.4702,230.54381,203.14949,2539476,216.9988,266.06982,2368.8486,314.09708,149.78836,2502.1462,323.56454,200.57625,2572.3804,325.46738,262.31903,2439.9812,257.1741,240.6666,2471.0776,252.55527,329.0407,2464058,256.06097,391.29797,2552.9058,300.88562,241.61739,2473507,302.16727,325.80057,2455817,304.51736,383.63962,2569.6921,standing
287.74814,93.911934,2458.6956,272.14746,147.33968,2487.5574,272.07346,194.03365,2482.8425,237.44174,147.09067,2481.4421,224.85347,205.34921,2527.2969,211.73476,268.07138,2409.3865,306.68295,147.58743,2493.6724,315.21967,200.14554,2573182,312.84027,264.6669,2419.8032,251.45126,240.89438,2474.5173,249.16273,329.01965,2476.1665,255.91536,391.66016,2568451,292.48727,240.91617,2481738,299.33133,328.38617,2454.8997,303.80038,384.56693,2569.9824,standing
283.84363,93.362854,2456077,268.78632,147.16743,2484.7363,268.8354,193.98145,2484345,234.69127,146.91652,2477.0288,219.08365,204.57188,2502.8257,200.60963,274.40222,2324059,302.6705,147.4168,2492.4436,309.87933,202.32208,2574544,312.8778,268.18576,2417.1025,247.42476,240.83568,2479.0984,245.91718,328.00778,2476.8635,256.85748,393.0476,2583.8145,290.26044,240.78485,2488.8088,297.21994,325.08212,2441125,302.09662,382.50262,2549.2043,standing
280.9574,92.65728,2448.6094,267.30087,145.82147,2482777,267.90192,192.52711,2477.7942,233.3039,145.97531,2474.6467,219.31563,203.42197,2511.4287,200.54337,289.2898,2329042,301.0759,145.66867,2490.9077,311.66827,199.39594,2566.4604,319.5495,256.78665,2406798,246.8403,239.71501,2467644,245.1591,327.65933,2467.9702,256.60165,396.63855,2588.3254,290.08014,239.12816,2477.9785,297.10892,326.7619,2461.4443,303.02667,368.33704,2524.5403,standing
281.23685,92.55494,2449.1174,267.45578,145.91791,2481.2964,268.1869,192254,2473.7837,233.35431,146.33876,2476.4014,220.11948,204.01125,2518.1475,207.81136,276.5466,2363.76,301.42294,145.4987,2486.1917,312.85278,198.87543,2563.2578,322.8753,264.98218,2445.2383,247.38612,239.25424,2463.1958,244.13983,327.48837,2462003,257.43204,395.5927,2581.9688,290.40518,238.49147,2469346,299.07065,327.81155,2481519,302.6759,366.35956,2532545,standing
282.8364,92.76341,2447.9385,271.62512,147.37454,2473.6074,272.3292,192.91193,2464.1602,237344,148.31651,2479281,227.33841,205886,2532675,220.87584,277.5782,2392.5542,306.06387,146.42824,2467.9338,318.54672,196.17978,2536095,331.98163,266.45856,2435.3162,251.75345,239.25473,2458.2053,246.21834,328.66504,2443.7886,257.65836,397.3322,2575.3484,294.38458,238.34358,2451.2205,300.37888,328.32132,2474.7168,307.48532,412.62134,2541334,standing
285.8004,92.11152,2444407,273.96786,146.65054,2470.0474,274.71512,192.43843,2460639,239.15356,147.67796,2476.7783,230.27753,205.65245,2533383,223.84229,282.77246,2396.2307,308.97238,145.6175,2463.3164,320.1885,195.57716,2532.3064,331.75525,268.8079,2422.9998,254.87253,239.03778,2455.1772,248.48795,329.8278,2438.3892,257.18985,398.96936,2578931,296.13016,238.11636,2447.2837,303.11206,331.18167,2452.9395,308.0903,410.8356,2553.6667,standing
286.97562,91.03181,2448.1853,275.58313,146.55734,2473588,276.47955,192.41579,2461.6658,241.1164,147.80507,2481.6653,233.5071,204.25623,2537.6064,224.05486,276.11093,2400702,310.2757,145.30145,2465.5105,323.39487,196.21748,2533.1008,334.5935,264.02103,2423.3115,256694,239.28944,2454.5386,249.81824,329.07748,2425.3884,262.85022,389475,2580.32,298.15656,238.1495,2444.9485,305.29114,332.85886,2445817,307.96304,408.71976,2559.6057,standing
287.6928,90.22477,2449.5154,277.2542,147.22536,2478.4248,277.9395,192.89995,2464674,242.23055,148.40544,2487.3499,234.61554,204.50333,2543.0735,222.26733,276.7885,2395.1475,312.53104,146.03673,2469.4995,326.29697,197.61885,2526.0525,333.45935,265.7615,2420.5737,258.04166,239.58698,2456104,249.71744,329.26572,2429.0552,265367,388.53873,2573.7458,299.3106,238.58499,2445743,305.62378,332.60986,2444.6082,308.03622,407.91458,2562.4019,standing
288.69666,89.67888,2448.0771,279.1723,147.44763,2487.1724,279.51917,192.89241,2470.5486,244.35579,148476,2497.0276,235.32501,204.12796,2542.7913,220.91118,274.35974,2392.24,314.2658,146.41106,2477317,326.82703,197.4497,2528.5156,335.2431,261.52444,2428.99,259.3098,239.34691,2459.6575,251.29103,328.54718,2434159,264.32794,391.61887,2578975,300.52795,238.55705,2448.1924,306.7704,332.29025,2445718,307.87585,407.81906,2556.1968,standing
289.33698,89.483734,2445013,280.6254,147.69931,2487.0027,280.78006,193.13223,2473052,245.66196,148.54808,2497.5325,236.51036,204.06943,2545.8164,221.10893,275.2642,2401.2332,315.88617,146.8433,2476473,327.99933,196.75726,2529.5417,334.89532,263333,2436.26,260.5034,239.3515,2465175,253.14189,328.08728,2436085,264.01004,392.04697,2582.7603,301.47076,238.80843,2453.0276,306.20184,329.37872,2457337,308.7535,407.21136,2557.9658,standing
289.59195,88.96361,2443.5066,281.5229,147.63602,2485.4644,281.49246,193.20796,2473.4148,246.76491,148.2097,2494361,236.91501,203.95346,2548294,225.5363,276.4068,2401241,316.53058,147.05823,2476.5679,328.52118,197.11911,2529.6184,335.24066,264.82047,2438.2405,260.72137,239.37347,2466.6147,253.60931,327.9872,2441.5076,263.89755,392.1856,2583425,302.2907,239.07808,2456.1155,305.6182,327.56927,2455.3247,309.37933,406.9484,2561.5757,standing
290.23975,88.67548,2443.3525,281.71042,147.33162,2484.6677,281.70398,193.06808,2473.4263,246.88565,147.86206,2492.6946,237.27657,204.10223,2548.8381,225.05212,274.22324,2404.1367,316.7609,146.79771,2476.6406,328.67517,196.91118,2529226,335.66846,263.6864,2444.2122,260.70596,239.36357,2466.9734,253.79,328.15738,2442997,264.10394,394.1998,2575.4287,302.7709,239.08026,2457.3962,305.57538,326.74753,2453.6348,309.4391,406.95114,2561.9673,standing
290.17285,87.80626,2444217,282.54868,146.89427,2485255,282.37012,192.77226,2473.88,248.17365,147.29036,2493184,238.65074,203.61758,2552.1333,225.99261,275.17664,2393278,317.14377,146.49565,2477.3257,329.14124,197.32108,2529.9788,338.02472,267.62375,2442.1558,261.1247,239.13718,2467.3137,256.0991,328.49908,2457.3455,264.4964,396.38422,2573.6763,303.3376,239.01079,2457696,307.9405,328.68866,2469.6367,309.74277,407.17285,2561.0334,standing
290.4513,87.843895,2443.6328,282.65997,146.98024,2487638,282.5676,192.86957,2474.9275,248.11838,147.39351,2494.1553,238.78975,203.83574,2549.9507,225.71826,275.36053,2391.3552,317.38303,146.56479,2481.1206,328.95624,197.29114,2530.5945,337.23346,268.81348,2443.8672,261.52808,239.33711,2466.1248,255.2946,329.22876,2453616,265.17343,395.9813,2581.1824,303487,239.12791,2458.3093,307.5971,326.7187,2454.5183,307.4073,379.53235,2565.1362,standing
291.97226,89.02402,2444693,283.12,146.72107,2485.0144,283.19122,192.82318,2473.3123,248.80771,147.1533,2489.9302,238.95612,203.81499,2546.2422,225.94588,274.87814,2373.9941,317.56833,146.28711,2480.0984,329.2941,197.79436,2531.2358,338.0415,264.3339,2449685,262.64285,239.51347,2464.5342,255.35559,330.67932,2450.6387,264.7339,396.2736,2585.4585,303.93246,239.21342,2458686,309.5548,324.89996,2464.2043,307.0792,378.66574,2555.7866,standing
292.2021,89.387985,2444.5647,283.14133,146.56868,2484.5234,283.32074,192.65582,2472.9087,248.63965,147.07777,2489.3706,239.12294,203.62909,2544.8403,225.92244,272.57782,2384595,317.77786,146.0576,2479.6763,329.42105,197.64761,2530.2146,337.97046,265.2306,2448.0078,262.91953,239.37405,2464.1562,255.82748,330.7328,2449.1838,257.55945,387.85535,2560.2056,304.13217,238.98134,2458.4316,309.59854,324.7941,2458.4324,307.12094,379.15375,2557.6897,standing
293.29123,90.312744,2445.8198,283.66934,146.18994,2484.2012,283.9146,192.34927,2472.6907,249.16667,146.63536,2486.9094,239.10631,203.61671,2534.9185,228.2662,272.29092,2384.1353,318.2473,145.74355,2481493,329.80493,197.70561,2529404,339.1697,264.16318,2441.8362,263.66745,239.14494,2462.7732,256.2442,330.48984,2445.2136,257.66177,372.59494,2536481,304.68344,238.7355,2459587,309.3355,324.81284,2451035,307.34625,380.68945,2563.3142,standing
294607,91.357445,2447.1118,283.86194,145.93848,2483.7175,284.11847,192.24966,2471.9802,249429,146.37383,2486.0483,239.43033,203.49641,2534386,229.02086,273.03412,2377.9111,318.35956,145.5023,2481.3867,329.93478,197.73555,2530.0967,339.86057,265.52383,2439.3708,263.91312,239.20961,2461.6145,256.5758,330.7659,2439.9744,256.93707,375.92294,2536465,304.86465,238.79562,2458.8713,309.20767,325.13037,2446.9624,307.45615,381.06693,2564.5876,standing
297735,92.71461,2449728,284.74048,145.0546,2478134,284.74493,191.72435,2467343,250.51527,145.19566,2478.6406,240.4963,202.63145,2530091,231.03188,272.19824,2367991,318.97964,144.91345,2477.6272,329.9298,197.49265,2527.5222,339.03152,266.48212,2444.4148,264.43112,238.8765,2456.8503,258.31866,328.8646,2431.1777,259.6059,382.82034,2552.31,305.07272,238.73174,2456254,309.26178,324.81833,2440.4736,308.34586,386.06546,2574.6997,standing
299.6287,93.2441,2444.6562,285.13245,145.21623,2476118,285.14227,191.83965,2465.9294,250.87808,145.3941,2477.4312,240.35907,203.16649,2525.9827,232.03345,272.2969,2362.0266,319.42316,145.03818,2474805,330.15286,198.07944,2531.8406,338.77853,267.2584,2442.8574,264.8865,238.92578,2456.5112,258.5145,329.19272,2437.1975,262.53458,372.66122,2521.3948,305.43057,238.77399,2454.9705,309.7126,322.5323,2430.9924,309.87527,390.4041,2580.4534,standing
300.03497,93.25129,2434654,285.49072,145.47195,2474.2673,285.47495,192.00487,2464.2495,251.32146,145.55725,2474.1597,240.6909,203.17686,2523.7788,233.59706,271.47552,2360.4734,319.65704,145.38667,2474.3752,330.55725,198.57083,2536935,339.88217,266.14767,2441.6663,265.19223,238.97066,2454.1682,258.92023,328.21793,2444.6453,262.0604,372.65494,2522.9744,305.72473,238.86465,2454295,309.7774,322.87515,2432.6372,309.99008,390.65652,2585729,standing
298.3283,93.14905,2420.7815,286.08112,145.58955,2472629,285.94748,192.12271,2461.8281,251.61746,145.61058,2472.8235,241342,203.2548,2521.9238,233.32039,272.87756,2358.3743,320.55017,145.56853,2472.4343,330.73486,198.90442,2535.0842,339.78766,267.88498,2433.6204,265.31952,239.0741,2451142,258.60007,329.11334,2439.4612,260.71558,375.76257,2529.4329,306.3078,239.05785,2450.9126,309.7706,326.32416,2438.2617,310.41333,393.2716,2584.4539,standing
296.55878,92.785774,2418.7847,286.77234,145.92569,2472.4863,286.47574,192.34924,2461139,252.59938,145.87868,2473.6113,241.75766,203.70673,2520.9487,233.40988,273.44946,2362.6763,320.9764,145.97275,2471.3616,331.04733,199.46982,2533.6829,340.26678,266.95663,2450.5596,265.59814,239.14902,2450.4624,259.10107,328.4812,2434648,262.53564,381.29147,2534.6162,306.7659,239.25676,2449.1204,310.1226,325.57556,2438.3184,310.90863,395.73016,2581.1401,standing
295.28406,92.10415,2412.5115,286.8546,145.92159,2473.3623,286.76617,192.43391,2461.9338,252.48515,146.09416,2475.7944,241.99374,203.91713,2523586,231.51381,275067,2364.7595,321.29175,145.74867,2470.93,331.80548,199.62222,2533.6372,338.1442,266.29388,2449919,265.97656,239.42873,2451.9563,259.4477,328.33035,2427494,261.56238,384.79593,2536712,307.40182,239.33139,2449.0547,310.74954,325788,2443.4822,310.94138,395.05112,2573.5615,standing
294.16608,91.86242,2411717,286974,146.00737,2473.5015,286.96252,192.53873,2462.2175,252.67268,146.28113,2476.8623,242.49289,203.95259,2525.3032,232.38184,274.4019,2375.4077,321.36868,145.7329,2470.1406,332.31036,199.4228,2532.7744,339.1008,268.10144,2444661,266.43686,239.58638,2452924,259242,328.48102,2430.3965,262.7221,388211,2540.1543,307.49835,239.41055,2448943,311.03162,328.6866,2449923,309.7308,366.8538,2502.8848,standing
293.49182,92.093735,2413.6963,287.10046,146.3016,2474.3208,287.35822,192.8431,2462601,252.92194,146.89087,2479.9172,242.5993,204.04959,2529.6726,232.26442,275.15244,2398.3083,321.43393,145.70966,2468.7244,333.28146,199.08897,2527.3237,340.12775,268.75565,2421637,267.23807,240.05522,2454.1836,258.67633,327.9433,2431658,262.5398,389.40564,2544.2866,308.05374,239.60359,2447.5789,311.6412,328.5666,2449713,309.76813,371.16327,2527.9788,standing
293.14774,92.2012,2412.6702,287.01077,146.89719,2475.9915,287.5217,193.32289,2464.4436,252.80534,147.73076,2482.8062,242.96008,205.24188,2533.8389,233.81978,275.52975,2403.7507,321.40503,146.05899,2469.1768,333515,199.40108,2528824,339.83194,268.6202,2424.4214,267.72113,240.52873,2456901,258384,328.25525,2425.2305,261.5177,383.74387,2565.1829,308.42014,239.84161,2448.8909,312.0617,328301,2447.4458,310.32703,377.23816,2538.3928,standing
293.30145,92.16775,2412.6897,286.98093,146.95631,2475.7493,287.51254,193.37138,2464.2617,252.74963,147.81969,2482.8628,243.27655,205.49464,2537.9963,232.62816,275.62946,2399.7124,321.40952,146.08798,2468636,333.75998,199.3765,2528493,340.20895,270.01086,2422.9277,267.75974,240.57455,2456.9458,258.65887,328.35327,2426.2686,260.9017,378.63672,2551.78,308.4076,239.8667,2448.6023,312.67026,328.59744,2445031,310.3168,377.61624,2542.3816,standing
293.1975,92.1279,2412.73,286.94,146.99057,2476.2036,287.41946,193.36906,2464164,252.69888,147.83559,2483.5032,243.43584,205.34966,2537.5747,232.04326,274.8057,2390.7551,321.38358,146.14055,2468.9043,333.97534,199.29608,2527.4329,339.67764,268.0674,2428.8171,267.61813,240.54126,2456.4014,258.74802,329.15543,2427.8774,259.20447,370.7295,2506.3242,308.26,239.86351,2447.8477,312.92194,327.84982,2437.7148,310.4742,377.95697,2544513,standing
297.0504,94.921196,2422.5308,287.64886,147.86604,2481075,287.71558,193.5774,2466.4858,253.11716,148.35457,2486.5361,244.01143,205.44522,2541.56,233.18228,273.9273,2397.9495,322.33295,147.37537,2475.6138,334.43274,199.42516,2528.0374,351.66895,266.32425,2405324,267.36942,240.00209,2455.0845,257.58472,330555,2446.1685,257.76968,375.43594,2506.4573,308.2499,239.66289,2448.7092,313.25616,329.4293,2444.6338,308.11298,366.08307,2532941,standing
299.64154,96.17906,2429543,287.4959,147.27164,2480293,287.7548,192.9706,2466.8357,253.09138,147.75253,2483.2253,243.98297,205.01666,2539.3833,233.23422,276.08798,2391407,321.98187,146.78961,2477.3604,328.71014,197.75888,2544608,363.05322,254.03429,2440026,267.53967,239.3925,2455104,259.95325,326.02545,2450.8264,258.3352,372.56305,2507.0767,308.52213,238.94896,2451653,313.3327,329.4152,2446.9321,309.7497,365.8517,2523.3638,standing
303.85535,96.319084,2432.8408,288.20206,146.47925,2478.3132,288.39606,192.36172,2466.5022,254.08969,146.57286,2475194,243.48965,202.7959,2521.4788,232.84322,275.3091,2377.0654,322.2287,146.38588,2481.4324,334.4288,193.80547,2584.4534,384.57693,245.30006,2547.8904,268.04852,238.81209,2452.8298,260.84326,328.6505,2440.5718,258.9006,371.70602,2507.2485,309.10416,238.55957,2456.5525,316.69165,325.6707,2445.3452,310.01776,367.29483,2529.6677,standing
